Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S184500172,Black Vulture,Coragyps atratus,2950,1,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-02-09,02:15 PM,Traveling,130,1,2.5,,1,,,"Family outing, easy pace.",
S184500172,Tufted Titmouse,Baeolophus bicolor,4250,2,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-02-09,02:15 PM,Traveling,130,1,2.5,,1,,,"Family outing, easy pace.",
S184500172,Mourning Dove,Zenaida macroura,1100,1,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-02-09,02:15 PM,Traveling,130,1,2.5,,1,,,"Family outing, easy pace.",
S184500172,Bufflehead,Bucephala albeola,430,3,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-02-09,02:15 PM,Traveling,130,1,2.5,,1,,,"Family outing, easy pace.",
S184500172,Ring-billed Gull,Larus delawarensis,2450,4,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-02-09,02:15 PM,Traveling,130,1,2.5,,1,,Singing from the canopy.,"Family outing, easy pace.",
S184500173,Mallard,Anas platyrhynchos,360,19,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Mourning Dove,Zenaida macroura,1100,5,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Red-winged Blackbird,Agelaius phoeniceus,5550,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Blue Jay,Cyanocitta cristata,4000,25,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Ring-billed Gull,Larus delawarensis,2450,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Eastern Screech-Owl,Megascops asio,3300,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Black-capped Chickadee,Poecile atricapillus,4200,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,American Goldfinch,Spinus tristis,5000,X,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Dark-eyed Junco,Junco hyemalis,5160,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,House Finch,Haemorhous mexicanus,4950,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,American Black Duck,Anas rubripes,365,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Red-bellied Woodpecker,Melanerpes carolinus,3500,13,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Downy Woodpecker,Dryobates pubescens,3550,21,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Wild Turkey,Meleagris gallopavo,230,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Northern Cardinal,Cardinalis cardinalis,6150,14,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,Mixed flock with chickadees and titmice.,"Quiet midday walk, mostly residents.",
S184500173,Belted Kingfisher,Megaceryle alcyon,3400,8,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,White-throated Sparrow,Zonotrichia albicollis,5180,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Common Grackle,Quiscalus quiscula,5600,2,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,Carrying nest material.,"Quiet midday walk, mostly residents.",
S184500173,American Coot,Fulica americana,1700,5,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,White-breasted Nuthatch,Sitta carolinensis,4300,1,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500173,Carolina Wren,Thryothorus ludovicianus,4450,6,US-NJ,Passaic,L207514,Garret Mountain Reservation,40.9168,-74.1490,2025-02-15,03:10 PM,Traveling,122,1,5.01,,4,,,"Quiet midday walk, mostly residents.",
S184500174,American Crow,Corvus brachyrhynchos,4050,4,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Fish Crow,Corvus ossifragus,4060,1,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Belted Kingfisher,Megaceryle alcyon,3400,5,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,European Starling,Sturnus vulgaris,4800,11,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,House Finch,Haemorhous mexicanus,4950,5,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Common Loon,Gavia immer,2600,1,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Red-breasted Nuthatch,Sitta canadensis,4320,9,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,House Sparrow,Passer domesticus,4900,1,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Bufflehead,Bucephala albeola,430,4,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Red-winged Blackbird,Agelaius phoeniceus,5550,27,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Hooded Merganser,Lophodytes cucullatus,440,15,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,White-throated Sparrow,Zonotrichia albicollis,5180,21,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Common Goldeneye,Bucephala clangula,433,8,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Bald Eagle,Haliaeetus leucocephalus,3150,1,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Eastern Screech-Owl,Megascops asio,3300,1,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,612000259
S184500174,American Goldfinch,Spinus tristis,5000,5,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,Foraging low in the willows near the water.,Light rain held off until the end.,
S184500174,Great Horned Owl,Bubo virginianus,3320,4,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500174,Herring Gull,Larus argentatus,2470,2,US-NY,Nassau,L152762,Jones Beach SP--Coast Guard Station,40.5985,-73.5070,2025-02-15,10:05 AM,Stationary,38,1,,,1,,,Light rain held off until the end.,
S184500175,Fish Crow,Corvus ossifragus,4060,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Common Goldeneye,Bucephala clangula,433,5,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,Carrying nest material.,,
S184500175,American Crow,Corvus brachyrhynchos,4050,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Red-breasted Nuthatch,Sitta canadensis,4320,9,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Red-bellied Woodpecker,Melanerpes carolinus,3500,4,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Common Grackle,Quiscalus quiscula,5600,12,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Carolina Wren,Thryothorus ludovicianus,4450,12,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Great Black-backed Gull,Larus marinus,2490,4,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Northern Shoveler,Spatula clypeata,320,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Song Sparrow,Melospiza melodia,5230,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Mourning Dove,Zenaida macroura,1100,11,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Gadwall,Mareca strepera,330,X,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,Bufflehead,Bucephala albeola,430,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,Flyover heading south.,,612000260
S184500175,Bald Eagle,Haliaeetus leucocephalus,3150,6,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500175,American Goldfinch,Spinus tristis,5000,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,612000261 612000262
S184500175,Cedar Waxwing,Bombycilla cedrorum,4850,1,US-NY,Queens,L152773,Jamaica Bay Wildlife Refuge,40.6188,-73.8233,2025-02-21,04:30 PM,Traveling,113,1,4.39,,3,,,,
S184500176,Red-winged Blackbird,Agelaius phoeniceus,5550,3,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Wild Turkey,Meleagris gallopavo,230,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Mute Swan,Cygnus olor,278,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,High count for this spot.,,
S184500176,Black Vulture,Coragyps atratus,2950,11,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Song Sparrow,Melospiza melodia,5230,9,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,House Finch,Haemorhous mexicanus,4950,5,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Rock Pigeon,Columba livia,1000,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Mourning Dove,Zenaida macroura,1100,3,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,American Coot,Fulica americana,1700,9,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Black-capped Chickadee,Poecile atricapillus,4200,22,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,European Starling,Sturnus vulgaris,4800,3,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,White-throated Sparrow,Zonotrichia albicollis,5180,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Red-tailed Hawk,Buteo jamaicensis,3250,17,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Tufted Titmouse,Baeolophus bicolor,4250,X,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Great Black-backed Gull,Larus marinus,2490,10,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Bufflehead,Bucephala albeola,430,X,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Cooper’s Hawk,Astur cooperii,3100,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Great Blue Heron,Ardea herodias,2800,9,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Horned Grebe,Podiceps auritus,500,12,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Gadwall,Mareca strepera,330,8,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,White-breasted Nuthatch,Sitta carolinensis,4300,4,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Pied-billed Grebe,Podilymbus podiceps,490,9,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Barred Owl,Strix varia,3340,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,American Crow,Corvus brachyrhynchos,4050,14,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Ring-billed Gull,Larus delawarensis,2450,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,American Black Duck,Anas rubripes,365,6,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,American Robin,Turdus migratorius,4700,2,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Common Loon,Gavia immer,2600,1,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,612000263
S184500176,Dark-eyed Junco,Junco hyemalis,5160,6,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Blue Jay,Cyanocitta cristata,4000,8,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Red-shouldered Hawk,Buteo lineatus,3200,11,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Hooded Merganser,Lophodytes cucullatus,440,10,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500176,Eastern Bluebird,Sialia sialis,4600,3,US-NJ,Monmouth,L295658,Sandy Hook,40.4376,-73.9916,2025-02-21,12:30 PM,Traveling,76,1,2.65,,4,,,,
S184500177,European Starling,Sturnus vulgaris,4800,6,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Cooper’s Hawk,Astur cooperii,3100,14,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Tufted Titmouse,Baeolophus bicolor,4250,3,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Brown Creeper,Certhia americana,4350,5,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Mallard,Anas platyrhynchos,360,X,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Song Sparrow,Melospiza melodia,5230,22,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,House Finch,Haemorhous mexicanus,4950,23,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Dark-eyed Junco,Junco hyemalis,5160,X,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Black Vulture,Coragyps atratus,2950,6,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500177,Rock Pigeon,Columba livia,1000,5,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,Pair working a nest cavity.,Light rain held off until the end.,
S184500177,Mourning Dove,Zenaida macroura,1100,1,US-NY,Kings,L109516,Prospect Park,40.6602,-73.9690,2025-02-26,10:05 AM,Traveling,111,1,3.14,,1,,,Light rain held off until the end.,
S184500178,Mallard,Anas platyrhynchos,360,X,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Horned Grebe,Podiceps auritus,500,10,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,612000264
S184500178,Mourning Dove,Zenaida macroura,1100,X,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Tufted Titmouse,Baeolophus bicolor,4250,6,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Brown Creeper,Certhia americana,4350,X,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Song Sparrow,Melospiza melodia,5230,22,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Tree Swallow,Tachycineta bicolor,4100,20,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Golden-crowned Kinglet,Regulus satrapa,4540,1,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,American Coot,Fulica americana,1700,6,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Turkey Vulture,Cathartes aura,2960,5,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Mute Swan,Cygnus olor,278,3,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Great Horned Owl,Bubo virginianus,3320,1,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Ruby-crowned Kinglet,Corthylio calendula,4520,6,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Rock Pigeon,Columba livia,1000,16,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Swamp Sparrow,Melospiza georgiana,5250,1,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Double-crested Cormorant,Nannopterum auritum,2700,1,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Cooper’s Hawk,Astur cooperii,3100,5,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Green-winged Teal,Anas crecca,380,9,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Hooded Merganser,Lophodytes cucullatus,440,5,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Carolina Wren,Thryothorus ludovicianus,4450,4,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Eastern Screech-Owl,Megascops asio,3300,3,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,House Sparrow,Passer domesticus,4900,27,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Boat-tailed Grackle,Quiscalus major,5620,9,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500178,Gadwall,Mareca strepera,330,10,US-NY,Suffolk,L139721,Montauk Point SP,41.0717,-71.8567,2025-03-04,07:45 AM,Traveling,66,1,2.38,,3,,,Light rain held off until the end.,
S184500179,White-breasted Nuthatch,Sitta carolinensis,4300,18,US-NY,Rockland,L444485,Doodletown,41.3079,-73.9912,2025-03-04,02:10 PM,Traveling,45,1,0.79,,2,,,,
S184500179,Tufted Titmouse,Baeolophus bicolor,4250,10,US-NY,Rockland,L444485,Doodletown,41.3079,-73.9912,2025-03-04,02:10 PM,Traveling,45,1,0.79,,2,,,,
